number,degradation_on_density_high_level_smells,degradation_on_density_low_level_smells,degradation_on_diversity_high_level_smells,degradation_on_diversity_low_level_smells
5252,True,True,True,True
5253,False,False,False,False
5258,True,True,False,False
5260,False,True,False,False
5261,False,False,False,False
5264,False,False,False,False
5265,False,True,False,False
5266,False,False,False,False
5270,False,False,False,False
5271,False,False,False,False
5273,False,False,False,False
5274,False,False,False,False
5277,True,True,True,True
5282,True,True,False,False
5284,False,True,False,False
5286,False,False,False,False
5293,False,False,False,False
5295,True,True,True,True
5297,True,True,True,True
5299,False,False,False,False
5305,False,False,False,False
5306,True,True,True,True
5307,False,False,False,False
5308,False,True,False,False
5309,False,False,False,False
5313,False,False,False,False
5325,False,True,False,False
5333,False,True,False,False
5334,False,True,False,False
5335,True,True,True,True
5336,False,False,False,False
5339,False,True,False,False
5345,False,False,False,False
5351,False,True,False,False
5359,False,True,False,False
5360,False,False,False,False
5372,True,True,False,False
5374,False,False,False,False
5383,True,True,False,False
5389,False,True,False,False
5390,True,True,False,False
5392,False,False,False,False
5393,True,True,False,False
5396,False,True,False,False
5398,False,True,False,False
5400,False,False,False,False
5405,True,True,False,False
5415,False,False,False,False
5417,False,False,False,False
5419,False,False,False,False
5422,False,True,False,False
5428,True,True,False,False
5430,False,False,False,False
5431,False,True,False,False
5438,False,True,False,False
5440,False,True,False,False
5441,True,True,True,True
5444,False,False,False,False
5447,False,False,False,False
5450,True,True,False,False
5452,False,True,False,False
5457,False,False,False,False
5460,True,True,False,False
5461,True,True,False,False
5464,False,False,False,False
5467,False,False,False,False
5468,False,True,False,False
5469,False,False,False,False
5475,False,False,False,False
5476,False,False,False,False
5477,False,True,False,False
5478,False,False,False,False
5479,False,False,False,False
5480,False,False,False,False
5481,False,True,False,False
5483,False,False,False,False
5484,False,True,False,False
5485,False,False,False,False
5489,False,False,False,False
5490,False,True,False,False
5491,False,False,False,False
5493,True,True,False,False
5494,False,False,False,False
5495,False,False,False,False
5497,False,False,False,False
5503,False,True,False,False
5504,False,True,False,False
5506,False,False,False,False
5507,False,False,False,False
5508,False,True,False,False
5510,False,False,False,False
5511,False,False,False,False
5517,False,False,False,False
5518,False,False,False,False
5520,False,False,False,False
5524,False,False,False,False
5527,False,False,False,False
5528,False,False,False,False
5529,True,False,False,False
5536,False,False,False,False
5539,False,False,False,False
5542,False,False,False,False
5551,False,True,False,False
5552,False,False,False,False
5553,True,True,False,False
5554,False,False,False,False
5556,False,False,False,False
5558,False,False,False,False
5559,False,False,False,False
5573,False,True,False,False
5587,False,False,False,False
5589,False,False,False,False
5591,False,True,False,False
5597,False,True,False,False
5598,False,False,False,False
5605,False,True,False,False
5607,True,True,False,False
5608,True,True,False,False
5610,False,False,False,False
5611,False,False,False,False
5614,False,True,False,False
5616,False,False,False,False
5623,False,True,False,False
5624,False,False,False,False
5625,False,False,False,False
5626,False,False,False,False
5633,False,False,False,False
5638,False,True,False,False
5647,False,True,False,False
5650,False,True,False,False
5652,False,True,False,False
5653,True,False,False,False
5655,True,True,False,False
5658,False,False,False,False
5669,False,False,False,False
5674,True,True,False,False
5676,False,False,False,False
5677,False,False,False,False
5679,False,False,False,False
5680,False,True,False,False
5693,False,False,False,False
5695,False,False,False,False
5696,False,False,False,False
5697,True,True,False,False
5704,True,True,False,False
5705,False,False,False,False
5708,False,False,False,False
5717,False,True,False,False
5720,True,True,False,False
5728,False,True,False,False
5731,False,False,False,False
5740,False,True,False,False
5741,False,False,False,False
5745,False,True,False,False
5746,False,False,False,False
5747,False,False,False,False
5748,True,True,True,True
5749,False,True,False,False
5750,False,True,False,False
5755,False,False,False,False
5760,True,True,False,False
5763,False,False,False,False
5766,False,False,False,False
5767,False,False,False,False
5768,False,True,False,False
5778,True,True,False,False
5780,False,False,False,False
5783,False,False,False,False
5784,False,False,False,False
5789,True,True,False,False
5793,False,True,False,False
5794,False,False,False,False
5813,False,False,False,False
5818,True,True,False,False
5827,True,True,False,False
5829,False,False,False,False
5830,True,True,True,True
5831,False,False,False,False
5837,True,True,True,True
5841,False,False,False,False
5851,False,False,False,False
5852,False,False,False,False
5862,True,True,True,True
5863,False,False,False,False
5866,False,False,False,False
5870,False,False,False,False
5871,False,False,False,False
5872,False,False,False,False
5875,True,True,True,True
5876,True,True,True,True
5880,True,False,False,False
5881,True,True,True,True
5884,False,False,False,False
5885,False,True,False,False
5886,False,True,False,False
5890,False,False,False,False
5895,False,False,False,False
5899,False,False,False,False
5901,True,True,True,True
5902,True,True,True,True
5903,False,False,False,False
5904,False,False,False,False
5905,False,False,False,False
5906,False,False,False,False
5908,False,False,False,False
5909,True,False,False,False
5914,False,False,False,False
5917,False,False,False,False
5920,False,False,False,False
5921,False,False,False,False
5923,False,True,False,False
5927,False,True,False,False
5931,False,False,False,False
5933,False,False,False,False
5936,False,False,False,False
5945,False,False,False,False
5948,False,False,False,False
5956,True,True,True,True
5957,False,True,False,False
5959,True,False,False,False
5960,False,False,False,False
5974,False,False,False,False
5976,False,False,False,False
5978,False,False,False,False
5981,True,True,False,False
5986,True,True,False,False
5987,True,True,True,True
5992,False,False,False,False
5999,False,False,False,False
6003,False,False,False,False
6004,False,False,False,False
6008,True,True,True,True
6014,False,False,False,False
6016,False,False,False,False
6017,False,True,False,False
6029,True,True,True,True
6030,False,True,False,False
6031,False,False,False,False
6033,False,False,False,False
6034,False,False,False,False
6038,True,True,False,False
6039,True,True,False,False
6040,False,False,False,False
6041,False,False,False,False
6044,False,True,False,False
6046,False,False,False,False
6051,False,True,False,False
6057,True,True,True,True
6062,False,True,False,False
6064,True,True,False,False
6067,False,True,False,False
6069,False,False,False,False
6070,False,False,False,False
6075,False,False,False,False
6076,False,False,False,False
6081,False,False,False,False
6086,False,False,False,False
6089,False,False,False,False
6090,True,True,False,False
6091,True,True,False,False
6092,True,True,False,False
6093,False,False,False,False
6096,False,False,False,False
6098,False,False,False,False
6099,False,False,False,False
6100,True,True,False,False
6104,True,True,False,False
6107,False,False,False,False
6109,False,False,False,False
6110,False,False,False,False
6111,False,False,False,False
6117,False,False,False,False
6119,False,False,False,False
6124,False,False,False,False
6125,False,False,False,False
6126,False,True,False,False
6128,False,False,False,False
6130,False,False,False,False
6131,False,False,False,False
6135,False,False,False,False
6136,False,True,False,False
6139,False,True,False,False
6142,False,True,False,False
6147,True,True,False,False
6150,False,False,False,False
6167,False,True,False,False
6181,False,True,False,False
6183,False,False,False,False
6184,False,True,False,False
6188,False,True,False,False
6195,False,True,False,False
6197,False,False,False,False
6198,True,True,False,False
6203,False,False,False,False
6204,False,True,False,False
6205,False,False,False,False
6207,False,False,False,False
6208,False,False,False,False
6209,False,False,False,False
6216,False,False,False,False
6220,False,False,False,False
6222,False,False,False,False
6227,False,False,False,False
6229,True,True,True,True
6230,False,True,False,False
6231,False,False,False,False
6237,False,True,False,False
6238,False,True,False,False
6242,False,False,False,False
6246,False,False,False,False
6251,False,True,False,False
6255,True,True,False,False
6256,False,False,False,False
6267,False,False,False,False
6268,False,False,False,False
6270,False,False,False,False
6279,False,True,False,False
6284,True,True,False,False
6294,False,False,False,False
6298,False,False,False,False
6304,False,False,False,False
6306,False,False,False,False
6310,False,False,False,False
6314,False,False,False,False
6315,False,False,False,False
6316,False,False,False,False
6322,False,False,False,False
6326,False,False,False,False
6328,False,False,False,False
6331,False,False,False,False
6335,False,False,False,False
6339,False,False,False,False
6340,False,False,False,False
6342,False,True,False,False
6347,False,False,False,False
6348,True,True,False,False
6350,False,True,False,False
6352,False,False,False,False
6355,True,True,False,False
6362,False,False,False,False
6366,False,False,False,False
6367,False,False,False,False
6370,False,True,False,False
6375,False,True,False,False
6376,False,False,False,False
6377,False,False,False,False
6378,False,False,False,False
6381,True,True,False,False
6389,False,True,False,False
6393,False,False,False,False
6394,False,False,False,False
6403,True,True,True,True
6406,False,False,False,False
6411,False,True,False,False
6418,True,True,True,True
6422,True,True,True,True
6423,False,True,False,False
6425,False,False,False,False
6426,False,False,False,False
6427,False,True,False,False
6429,False,True,False,False
6433,True,True,True,True
6441,True,True,True,True
6445,False,False,False,False
6455,False,False,False,False
6456,False,True,False,False
6458,False,True,False,False
6459,False,False,False,False
6462,False,False,False,False
6463,False,True,False,False
6467,False,False,False,False
6469,False,True,False,False
6470,False,False,False,False
6472,False,True,False,False
6474,False,False,False,False
6476,True,True,False,False
6479,False,False,False,False
6482,True,True,True,True
6488,False,False,False,False
6489,True,True,True,True
6490,False,True,False,False
6499,False,True,False,False
6505,True,True,True,True
6510,True,False,False,False
6512,True,True,True,True
6513,False,False,False,False
6514,False,False,False,False
6518,False,False,False,False
6519,False,False,False,False
6521,False,False,False,False
6525,True,True,False,False
6526,True,False,False,False
6528,False,False,False,False
6534,False,True,False,False
6535,False,True,False,False
6537,False,False,False,False
6538,False,False,False,False
6539,False,False,False,False
6540,False,False,False,False
6541,False,True,False,False
6542,False,False,False,False
6544,False,False,False,False
6559,True,True,False,False
6567,True,True,False,False
6569,False,False,False,False
6570,False,False,False,False
6571,False,True,False,False
6572,False,False,False,False
6582,False,True,False,False
6586,False,False,False,False
6590,False,False,False,False
6591,True,True,True,True
6599,False,False,False,False
6600,False,False,False,False
6607,False,True,False,False
6609,False,False,False,False
6620,False,False,False,False
6631,False,False,False,False
6632,False,True,False,False
6634,False,False,False,False
6646,False,True,False,False
6648,True,True,True,True
6649,False,True,False,False
6650,False,False,False,False
6658,False,True,False,False
6659,False,False,False,False
6660,False,False,False,False
6668,True,False,False,False
6673,False,False,False,False
6678,False,False,False,False
6679,False,False,False,False
6692,False,True,False,False
6695,False,True,False,False
6709,False,False,False,False
6711,False,False,False,False
6712,False,False,False,False
6721,True,True,False,False
6734,False,False,False,False
6736,False,True,False,False
6742,False,False,False,False
6743,True,True,True,True
6748,False,False,False,False
6751,False,True,False,False
6754,False,False,False,False
6762,False,False,False,False
6763,False,True,False,False
6782,False,False,False,False
6786,True,True,False,False
6788,False,False,False,False
6789,True,True,False,False
6800,True,True,False,False
6802,False,False,False,False
6804,False,True,False,False
6815,False,False,False,False
6817,False,False,False,False
6819,False,False,False,False
6821,False,False,False,False
6822,False,False,False,False
6830,False,True,False,False
6831,True,True,False,False
6832,False,False,False,False
6833,False,False,False,False
6836,False,False,False,False
6837,False,False,False,False
6838,False,True,False,False
6848,True,True,True,True
6851,False,False,False,False
6852,False,False,False,False
6853,False,False,False,False
6854,False,False,False,False
6855,False,False,False,False
6857,False,False,False,False
6858,True,True,True,True
6866,False,False,False,False
6868,True,True,True,True
6871,False,True,False,False
6877,False,True,False,False
6878,False,False,False,False
6884,False,False,False,False
6885,True,True,True,True
6886,False,False,False,False
6887,False,False,False,False
6894,False,False,False,False
6896,True,True,False,False
6897,True,True,True,True
6902,False,False,False,False
6906,False,True,False,False
6907,True,False,False,False
6908,False,True,False,False
6914,False,False,False,False
6918,False,True,False,False
6925,False,False,False,False
6926,True,True,False,False
6927,True,True,False,False
6931,False,False,False,False
6955,False,False,False,False
6977,False,True,False,False
6979,False,True,False,False
6980,True,False,False,False
6983,False,True,False,False
6992,False,False,False,False
7000,False,True,False,False
7001,False,True,False,False
7003,False,False,False,False
7004,False,False,False,False
7016,False,False,False,False
7018,False,False,False,False
7019,False,True,False,False
7020,False,True,False,False
7028,False,False,False,False
7031,False,True,False,False
7034,False,False,False,False
7037,False,False,False,False
7039,False,False,False,False
7041,False,False,False,False
7042,False,False,False,False
7043,False,False,False,False
7044,False,False,False,False
7050,False,False,False,False
7052,False,False,False,False
7054,False,False,False,False
7063,False,False,False,False
7071,False,True,False,False
7074,True,True,False,False
7075,True,True,False,False
7076,False,True,False,False
7078,False,True,False,False
7079,True,True,False,False
7080,True,True,False,False
7082,True,True,False,False
7083,True,False,False,False
7084,True,True,False,False
7085,True,True,False,False
7086,True,False,False,False
7087,True,False,False,False
7090,True,True,False,False
7091,True,False,False,False
7092,True,True,False,False
7093,True,True,False,False
7097,True,True,False,False
7105,False,False,False,False
7108,False,True,False,False
7110,False,False,False,False
7112,False,False,False,False
7117,True,True,False,False
7124,True,True,True,True
7125,False,False,False,False
7128,True,True,True,True
7129,False,False,False,False
7137,False,False,False,False
7144,False,False,False,False
7145,False,True,False,False
7191,False,False,False,False
7192,False,False,False,False
7193,False,False,False,False
7195,False,False,False,False
7196,False,True,False,False
7200,True,True,False,False
7207,False,False,False,False
7209,False,True,False,False
7210,True,True,True,True
7213,True,True,True,True
7218,True,True,True,True
7220,True,True,True,True
7233,True,True,True,True
7235,True,True,True,True
7236,False,False,False,False
7237,False,False,False,False
7241,True,True,True,True
7242,False,False,False,False
7243,True,True,True,True
7244,False,False,False,False
7251,True,True,False,False
7253,False,False,False,False
7254,False,False,False,False
7259,True,True,True,True
7266,False,False,False,False
7267,False,False,False,False
7268,True,True,True,True
7270,False,True,False,False
7273,False,True,False,False
7274,False,False,False,False
7275,True,True,False,False
7289,False,True,False,False
7295,False,False,False,False
7302,True,True,True,True
7303,False,True,False,False
7310,False,True,False,False
7314,False,False,False,False
7321,True,True,False,False
7324,False,False,False,False
7335,False,False,False,False
7336,False,False,False,False
7339,False,False,False,False
7345,False,False,False,False
7347,False,False,False,False
7357,False,True,False,False
7360,False,False,False,False
7362,False,True,False,False
7366,False,False,False,False
7370,True,True,True,True
7383,True,True,True,True
7384,False,False,False,False
7385,True,True,False,False
7387,True,True,False,False
7392,False,False,False,False
7393,False,False,False,False
7395,False,False,False,False
7396,True,True,False,False
7397,True,True,False,False
7403,False,False,False,False
7405,False,False,False,False
7406,True,True,True,True
7417,False,True,False,False
7419,False,False,False,False
7420,True,True,True,True
7424,False,True,False,False
7425,False,False,False,False
7431,True,True,False,False
7434,False,False,False,False
7437,False,True,False,False
7444,False,True,False,False
7445,False,True,False,False
7446,False,False,False,False
7450,True,True,False,False
7452,False,False,False,False
7455,False,False,False,False
7456,False,False,False,False
7459,False,False,False,False
7461,True,True,False,False
7466,False,False,False,False
7472,False,True,False,False
7474,False,False,False,False
7475,False,False,False,False
7482,False,True,False,False
7485,False,False,False,False
7503,False,False,False,False
7505,False,True,False,False
7508,False,True,False,False
7515,True,True,False,False
7516,False,False,False,False
7517,False,False,False,False
7518,True,True,False,False
7519,False,False,False,False
7522,False,False,False,False
7532,True,True,False,False
7538,False,False,False,False
7539,True,True,False,False
7540,False,True,False,False
7541,False,True,False,False
7544,False,False,False,False
7548,False,False,False,False
7549,False,False,False,False
7552,False,False,False,False
7553,False,True,False,False
7558,False,False,False,False
7559,False,False,False,False
7565,True,True,True,True
7569,False,False,False,False
7573,False,False,False,False
7575,False,False,False,False
7587,False,True,False,False
7588,False,True,False,False
7589,False,False,False,False
7590,False,False,False,False
7593,False,False,False,False
7594,False,False,False,False
7602,False,False,False,False
7609,False,False,False,False
7617,False,False,False,False
7622,False,False,False,False
7624,False,True,False,False
7638,False,False,False,False
7639,False,False,False,False
7648,False,False,False,False
7649,False,False,False,False
7650,False,False,False,False
7652,False,False,False,False
7653,False,False,False,False
7655,True,True,False,False
7664,True,True,False,False
7666,False,False,False,False
7682,True,True,False,False
7687,False,False,False,False
7691,True,True,False,False
7699,True,True,False,False
7702,False,False,False,False
7719,False,False,False,False
7722,False,True,False,False
7725,True,True,False,False
7736,False,False,False,False
7737,False,False,False,False
7738,False,False,False,False
7750,False,False,False,False
7751,False,False,False,False
7756,False,False,False,False
7763,False,False,False,False
7764,False,False,False,False
7770,False,False,False,False
7774,False,False,False,False
7783,True,True,True,True
7788,True,True,True,True
7799,True,True,True,True
7803,True,True,True,True
7811,False,True,False,False
7812,False,False,False,False
7819,False,True,False,False
7829,True,True,False,False
7839,True,False,False,False
7850,False,False,False,False
7851,True,True,True,True
7854,False,False,False,False
7858,True,False,False,False
7864,True,True,True,True
7865,False,True,False,False
7866,True,True,True,True
7878,True,True,False,False
7894,False,False,False,False
7895,True,True,False,False
7903,False,False,False,False
7908,False,True,False,False
7923,False,True,False,False
7927,False,False,False,False
7929,False,False,False,False
7934,True,True,True,True
7936,False,True,False,False
7939,True,False,False,False
7942,False,False,False,False
7958,False,False,False,False
7959,False,False,False,False
7961,True,True,True,True
7963,True,True,True,True
7965,False,True,False,False
7966,False,False,False,False
7967,False,True,False,False
7969,True,True,False,False
7973,False,False,False,False
7976,False,True,False,False
7977,False,False,False,False
7983,True,True,True,True
7988,True,False,False,False
7992,False,False,False,False
7993,False,False,False,False
7997,False,True,False,False
7999,True,False,False,False
8000,False,False,False,False
8008,False,False,False,False
8013,True,True,True,True
8022,True,True,False,False
8040,False,False,False,False
8041,False,True,False,False
8045,False,False,False,False
8046,False,False,False,False
8048,False,False,False,False
8051,False,False,False,False
8062,False,False,False,False
8064,False,False,False,False
8069,False,True,False,False
8070,False,False,False,False
8071,True,True,True,True
8072,False,True,False,False
8073,False,False,False,False
8075,False,False,False,False
8078,False,False,False,False
8083,False,True,False,False
8087,True,True,True,True
8088,False,False,False,False
8090,False,False,False,False
8095,False,False,False,False
8101,False,False,False,False
8103,False,False,False,False
8104,False,False,False,False
8113,False,False,False,False
8116,True,True,False,False
8122,False,False,False,False
8125,False,False,False,False
8126,False,True,False,False
8138,True,True,False,False
8140,False,False,False,False
8159,True,True,False,False
8161,True,True,False,False
8163,False,True,False,False
8170,True,True,False,False
8174,False,False,False,False
8187,False,True,False,False
8206,False,False,False,False
8213,False,False,False,False
8225,False,False,False,False
8234,False,True,False,False
8246,True,True,False,False
8247,True,True,False,False
8248,True,True,False,False
8263,False,True,False,False
8267,False,False,False,False
8271,False,False,False,False
8273,False,True,False,False
8275,False,False,False,False
8276,False,False,False,False
8277,False,False,False,False
8296,False,False,False,False
8297,False,False,False,False
8298,False,False,False,False
8309,False,False,False,False
8312,False,False,False,False
8319,False,False,False,False
8335,False,True,False,False
8339,True,True,True,True
8340,False,False,False,False
8353,False,False,False,False
8359,False,False,False,False
8362,False,False,False,False
8369,False,False,False,False
8372,False,False,False,False
8385,False,False,False,False
8388,False,False,False,False
8393,False,False,False,False
8395,False,False,False,False
8399,False,False,False,False
8410,False,False,False,False
8414,False,False,False,False
8417,True,True,False,False
8423,False,False,False,False
8424,True,True,False,False
8429,False,False,False,False
8433,False,False,False,False
8434,False,False,False,False
8442,False,False,False,False
8446,False,False,False,False
8448,False,False,False,False
8455,False,False,False,False
8458,False,True,False,False
8462,False,True,False,False
8468,True,True,False,False
8478,False,False,False,False
8479,False,False,False,False
8481,False,False,False,False
8490,True,True,False,False
8506,False,False,False,False
8508,False,False,False,False
8524,True,True,False,False
8525,False,False,False,False
8537,False,False,False,False
8538,False,False,False,False
8543,False,False,False,False
8544,True,True,False,False
8554,False,True,False,False
8576,False,False,False,False
8579,False,True,False,False
8596,True,True,False,False
8598,False,True,False,False
8610,False,True,False,False
8618,False,False,False,False
8623,False,False,False,False
8629,True,True,False,False
8631,False,False,False,False
8641,False,False,False,False
8642,False,False,False,False
8644,False,False,False,False
8647,False,False,False,False
8648,False,False,False,False
8667,False,False,False,False
8668,False,True,False,False
8689,False,True,False,False
8692,False,True,False,False
8693,False,False,False,False
8696,False,True,False,False
8699,False,True,False,False
8702,False,True,False,False
8710,False,False,False,False
8712,False,True,False,False
8725,False,True,False,False
8726,True,True,False,False
8736,False,False,False,False
8744,True,True,False,False
8748,False,False,False,False
8749,False,False,False,False
8754,False,False,False,False
8755,False,False,False,False
8766,True,True,False,False
8768,False,False,False,False
8775,False,True,False,False
8777,False,False,False,False
8778,False,False,False,False
8779,True,True,True,True
8781,False,False,False,False
8784,False,False,False,False
8785,True,True,False,False
8810,False,False,False,False
8811,True,True,True,True
8813,True,True,True,True
8814,False,False,False,False
8815,False,True,False,False
8821,True,True,False,False
8824,False,False,False,False
8830,False,False,False,False
8833,False,False,False,False
8861,True,True,True,True
8870,True,True,True,True
8879,False,False,False,False
8884,False,False,False,False
8886,False,False,False,False
8893,False,False,False,False
8905,False,False,False,False
8907,False,False,False,False
8916,False,False,False,False
8920,True,True,True,True
8924,False,False,False,False
8925,False,False,False,False
8929,True,True,True,True
8932,False,False,False,False
8934,False,False,False,False
8938,True,True,True,True
8943,False,True,False,False
8945,False,False,False,False
8951,True,True,False,False
8952,False,True,False,False
8956,True,True,False,False
8961,False,False,False,False
8972,False,False,False,False
8986,True,True,False,False
8987,False,True,False,False
8992,True,True,True,True
8994,False,False,False,False
9000,True,False,False,False
9001,False,True,False,False
9007,False,False,False,False
9017,True,True,False,False
9018,False,False,False,False
9022,False,True,False,False
9027,False,False,False,False
9029,False,False,False,False
9032,False,False,False,False
9034,False,False,False,False
9043,True,True,False,False
9044,False,False,False,False
9048,False,False,False,False
9052,False,False,False,False
9057,False,False,False,False
9065,False,False,False,False
9071,False,False,False,False
9074,False,False,False,False
9079,False,False,False,False
9083,False,False,False,False
9092,False,True,False,False
9095,True,True,False,False
9101,False,False,False,False
9105,False,True,False,False
9107,False,True,False,False
9109,False,False,False,False
9114,False,False,False,False
9119,False,True,False,False
9120,False,False,False,False
9123,False,False,False,False
9126,True,True,True,True
9132,False,False,False,False
9134,False,True,False,False
9138,True,True,True,True
9139,False,True,False,False
9142,False,True,False,False
9144,False,False,False,False
9150,False,False,False,False
9151,False,False,False,False
9152,False,True,False,False
9153,False,True,False,False
9155,False,False,False,False
9163,False,True,False,False
9167,False,False,False,False
9168,False,False,False,False
9171,False,False,False,False
9178,False,False,False,False
9182,True,True,False,False
9189,False,True,False,False
9190,False,False,False,False
9194,False,False,False,False
9195,False,False,False,False
9202,True,True,False,False
9204,True,True,False,False
9207,False,True,False,False
9213,False,True,False,False
9217,False,False,False,False
9219,False,False,False,False
9222,True,True,False,False
9226,False,False,False,False
9229,False,False,False,False
9232,True,True,False,False
9233,False,False,False,False
9235,False,False,False,False
9236,False,False,False,False
9240,True,True,False,False
9243,False,False,False,False
9248,True,True,False,False
9252,False,True,False,False
9253,False,False,False,False
9255,False,False,False,False
9258,False,False,False,False
9259,False,False,False,False
9268,False,False,False,False
9271,False,False,False,False
9283,False,False,False,False
9284,False,False,False,False
9287,False,True,False,False
9289,False,True,False,False
9296,False,False,False,False
9301,False,True,False,False
9302,False,False,False,False
9314,False,False,False,False
9315,False,False,False,False
9316,False,False,False,False
9333,False,True,False,False
9334,True,True,False,False
9340,False,False,False,False
9344,False,False,False,False
9345,True,True,False,False
9347,False,False,False,False
9355,True,True,False,False
9359,True,True,False,False
9370,False,True,False,False
9375,False,False,False,False
9379,False,False,False,False
9382,False,False,False,False
9389,False,False,False,False
9393,False,False,False,False
9423,True,True,True,True
9424,False,False,False,False
9437,True,True,True,True
9441,False,False,False,False
9466,False,False,False,False
9467,False,False,False,False
9473,False,False,False,False
9482,True,True,True,True
9484,False,False,False,False
9487,False,False,False,False
9496,False,False,False,False
9497,False,True,False,False
9499,True,True,True,True
9501,False,True,False,False
9502,True,True,True,True
9508,False,True,False,False
9510,False,True,False,False
9512,False,False,False,False
9514,False,False,False,False
9518,True,True,True,True
9519,False,False,False,False
9531,False,False,False,False
9532,False,False,False,False
9539,False,False,False,False
9540,True,False,False,False
9545,True,True,False,False
9546,False,False,False,False
9547,False,False,False,False
9548,False,True,False,False
9552,False,False,False,False
9555,False,False,False,False
9561,False,False,False,False
9563,False,False,False,False
9564,False,False,False,False
9567,False,True,False,False
9572,False,True,False,False
9576,False,False,False,False
9577,False,False,False,False
9579,False,True,False,False
9580,False,False,False,False
9581,False,False,False,False
9582,False,False,False,False
9587,False,False,False,False
9589,True,True,True,True
9593,False,False,False,False
9594,False,True,False,False
9611,False,False,False,False
9615,True,True,False,False
9622,True,True,False,False
9625,False,False,False,False
9627,False,False,False,False
9628,False,False,False,False
9631,False,False,False,False
9640,False,False,False,False
9651,False,False,False,False
9652,False,False,False,False
9655,False,False,False,False
9683,True,True,False,False
9684,True,True,False,False
9685,False,True,False,False
9686,True,True,False,False
9694,True,True,True,True
9696,True,True,False,False
9707,True,True,True,True
9710,True,True,True,False
9711,False,False,False,False
9712,False,False,False,False
9721,True,True,True,True
9726,True,True,True,True
9731,False,False,False,False
9760,True,True,True,True
9761,False,False,False,False
9797,True,True,True,True
9804,False,False,False,False
9832,False,False,False,False
9847,False,False,False,False
9849,True,True,True,True
9864,False,False,False,False
9874,False,True,False,False
9879,False,True,False,False
9882,True,True,True,True
9889,False,True,False,False
9898,False,False,False,False
9901,False,True,False,False
9914,False,True,False,False
9915,False,True,False,False
9919,False,False,False,False
9927,False,False,False,False
9928,False,True,False,False
9929,False,False,False,False
9947,False,False,False,False
9948,False,False,False,False
9950,False,True,False,False
9952,False,False,False,False
9956,False,False,False,False
9957,True,True,False,False
9973,True,True,True,True
9974,False,False,False,False
9977,True,True,False,False
9981,False,False,False,False
9982,False,False,False,False
9983,False,False,False,False
10007,True,True,True,True
10030,True,True,False,False
10037,True,True,True,True
10043,True,True,True,True
10054,True,True,True,True
10056,False,False,False,False
10062,False,True,False,False
10063,False,False,False,False
10066,False,False,False,False
10067,False,False,False,False
10074,True,True,True,True
10096,True,True,True,True
10104,False,True,False,False
10105,False,False,False,False
10106,False,True,False,False
10112,True,True,True,True
10115,False,True,False,False
10133,True,True,True,True
10139,True,True,True,True
10140,False,True,False,False
10157,True,True,False,False
10166,False,True,False,False
10179,False,False,False,False
10185,True,True,True,True
10190,False,False,False,False
10207,False,False,False,False
10210,False,True,False,False
10217,False,False,False,False
10220,True,True,False,False
10227,True,True,True,True
10239,False,False,False,False
10241,True,True,True,True
10242,False,True,False,False
10262,False,False,False,False
10277,False,True,False,False
10286,False,False,False,False
10289,True,True,False,False
10299,False,True,False,False
10300,False,False,False,False
10302,True,True,True,True
10307,False,False,False,False
10309,True,True,False,False
10311,False,True,False,False
10312,True,True,False,False
10334,True,True,False,False
10340,False,True,False,False
10341,False,False,False,False
10351,False,False,False,False
10354,False,True,False,False
10361,False,False,False,False
10365,False,False,False,False
10366,False,False,False,False
10367,False,True,False,False
10390,False,True,False,False
10399,False,False,False,False
10411,False,False,False,False
10413,False,False,False,False
10418,False,True,False,False
10437,False,False,False,False
10441,False,False,False,False
10444,True,True,False,False
10453,False,False,False,False
10456,False,True,False,False
10466,False,False,False,False
10470,False,False,False,False
10483,False,True,False,False
10490,False,False,False,False
10492,False,False,False,False
10494,False,False,False,False
10499,False,False,False,False
10501,True,True,False,False
10505,False,False,False,False
10515,False,True,False,False
10517,False,True,False,False
10518,False,False,False,False
10519,False,True,False,False
10521,True,False,False,False
10523,False,True,False,False
10527,False,True,False,False
10528,False,False,False,False
10531,False,False,False,False
10533,False,False,False,False
10534,False,True,False,False
10538,False,False,False,False
10539,False,False,False,False
10551,False,True,False,False
10552,False,False,False,False
10557,True,True,False,False
10560,False,True,False,False
10572,False,True,False,False
10581,False,False,False,False
10585,False,False,False,False
10589,False,False,False,False
10596,True,True,False,False
10598,False,False,False,False
10600,False,True,False,False
10602,True,True,False,False
10603,True,True,False,False
10604,True,True,False,False
10606,False,True,False,False
10637,False,True,False,False
10638,True,True,False,False
10639,False,False,False,False
10652,False,True,False,False
10655,False,True,False,False
10656,False,True,False,False
10662,False,False,False,False
10673,True,True,False,False
10676,False,False,False,False
10686,True,False,False,False
10688,False,False,False,False
10691,False,False,False,False
10697,False,False,False,False
10702,True,False,False,False
10704,False,False,False,False
10705,True,False,False,False
10706,False,False,False,False
10715,False,True,False,False
10718,False,True,False,False
10727,False,True,False,False
10730,False,False,False,False
10732,True,True,False,False
10734,False,False,False,False
10750,False,True,False,False
10756,False,False,False,False
10757,False,False,False,False
10760,False,False,False,False
10763,False,True,False,False
10769,False,False,False,False
10773,True,True,False,False
10784,False,True,False,False
10785,False,True,False,False
10789,False,False,False,False
10790,False,False,False,False
10794,True,True,False,False
10795,False,False,False,False
10808,False,True,False,False
10817,False,False,False,False
10819,False,False,False,False
10826,False,False,False,False
10827,False,True,False,False
10835,False,False,False,False
